Status	CodigoSAP	Conta	CUP	Negocio	OrganizacaoVendas	ListaPrecoCodigo	ListaPrecoNome	DataFixacaoPreco	GrupoPreco	CondicaoPagamento	CodigoCondicaoPagamento	CodigoProduto	StatusVenda	M2PorCx	ClasseUso	CoefAtrito	Origem	Diferenciais	Produto	QtdePallet	Espessura	Hierarquia1	Hierarquia2	Hierarquia3	CodigoBarras	NCM	CEST	PesoBruto	PesoLiquido	UnidadeMedidaPeso	Moeda	PercentualAcrescimo	PercentualAVP	ValorAVP	PercentualMVA	ValorLista	ValorPis	PercentualPis	ValorCofins	PercentualCofins	ValorICMS	PercentualICMS	ValorIPI	PercentualIPI	ValorICMSST	ValorLiquido	ValorMercadoriaVista	ValorMercadoriaPrazo	ValorDaNF	QtdeMultiplaPorEmbalagem	PercentualDescontos	PercentualIcmsDestino	ValorIcmsDestino	ValorIB3S	ValorCBS3
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.606.95	DECA MIX GERAL						BACIA P/CAIXA ACOPL CARRARA-EBANO	0		Deca - Peca Grande	Luxo	Carrara	'7894200705376	6910.90.00		38,037	36,572	KG	BRL	0	0,88	11,31	0	1427,61	23,9	1,65	110,08	7,6	197,51	12	0	0	0	1438,92	1631,44	1645,92	1645,92	1	0	23	2,3	1,31	11,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'A.680.23							CABIDE-CARAMELO	0		Deca - Peca Pequena	Pecas de Reposição	Peca Reposição	'7894200710653	6912.00.00		0,399	0,377	KG	BRL	0	0,88	0,03	0	2,9	0,05	1,65	0,25	7,6	0,45	12	0,24	6,5	0	2,93	3,69	3,72	3,96	1	0	23	2,3	0	0,03
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.23F.BR.17	DECA MIX GERAL						Caixa Acoplada Monocromática LK Branca	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202001933	6910.90.00		15,397	14,972	KG	BRL	0	0,88	3,65	0	460,99	7,72	1,65	35,55	7,6	63,78	12	0	0	0	464,64	526,8	531,48	531,48	1	0	23	2,3	0,42	3,82
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.51.17	DECA MIX GERAL						BIDE C/1FURO VOGUE PLUS-BRANCO	0		Deca - Peca Grande	Médio	Vogue Plus	'7894200707134	6910.90.00		19,207	19,207	KG	BRL	0	0,88	1,03	0	129,44	2,17	1,65	9,98	7,6	17,91	12	0	0	0	130,47	147,93	149,24	149,24	1	0	23	2,3	0,12	1,07
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KP.8910.17	DECA MIX GERAL						KIT BACIA CONVEN LINEA TOTAL CLEAN-BR	0		Deca - Peca Grande	Médio	Linea Total Clean	'7894200569404	6910.90.00		28,129	27,036	KG	BRL	0	0,88	5,27	0	598,94	11,03	1,65	50,82	7,6	27,86	4	0	0	0	604,21	690,37	696,5	696,5	1	0	23	2,3	0,61	5,46
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.12040.M.49	DECA MIX GERAL						CUBA REDO APOIO COM MESA 40 CM - SÁLVIA	0		Deca - Peca Grande	Médio	Cuba Slim	'7894202011833	6910.90.00		9,905	9,905	KG	BRL	0	0,88	3,34	0	400	7,07	1,65	32,56	7,6	58,41	12	0	0	0	403,34	482,5	486,78	486,78	1	0	23	2,3	0,39	3,5
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.127.22	DECA MIX GERAL						CUBA SOB MESA POSTERIOR605X390MM-MAR FSC	0		Deca - Peca Grande	Luxo	Cuibas de Sobrepor Luxo	'7894200729372	6910.90.00		7,811	7,461	KG	BRL	0	0,88	7,49	0	895,65	15,83	1,65	72,9	7,6	130,8	12	0	0	0	903,14	1080,39	1089,98	1089,98	1	0	23	2,3	0,87	7,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.915.60	DECA MIX GERAL						LAVATORIO 455X360MM RAVENA-VERDE	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200702450	6910.90.00		7,64	7,64	KG	BRL	0	0,88	0,49	0	61,52	1,03	1,65	4,74	7,6	8,51	12	0	0	0	62,01	70,31	70,93	70,93	1	0	23	2,3	0,06	0,51
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SP.121.GL							PARAFUSO FIX LATERAL BACIA LUXO/MEDIO GL	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200730477	7318.15.00		0,1	0,06	KG	BRL	0	0,88	0,21	0	24,2	0,45	1,65	2,07	7,6	3,72	12	2,02	6,5	0	24,41	30,73	31	33,02	1	0	23	2,3	0,02	0,22
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KL.73.2.17							KIT CUBA L.73 C/ COMPLEMENTARES - BR	0		Deca - Peca Grande	Médio	Cubas de Apoio Médio	'7894202006532	6910.90.00		16,42	16,3	KG	BRL	0	0,88	4,06	0	512,95	8,59	1,65	39,55	7,6	70,97	12	0	0	0	517,01	586,18	591,38	591,38	1	0	23	2,3	0,47	4,25
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.312.94	DECA MIX GERAL						CB AP TRIANG J.ALMEID 495X510MM - EB FSC	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202004545	6910.90.00		11,29	11,29	KG	BRL	0	0,88	14,81	0	1771,68	31,31	1,65	144,2	7,6	258,73	12	0	0	0	1786,49	2137,11	2156,08	2156,08	1	0	23	2,3	1,72	15,5
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.330.17	DECA MIX GERAL						BACIA P/CAIXA  ACOPLADA  PIANO-BRANCO	0		Deca - Peca Grande	Luxo	Piano	'7894200795483	6910.90.00		35,447	33,807	KG	BRL	0	0,88	10,43	0	1185,16	22,04	1,65	101,54	7,6	182,19	12	0	0	0	1195,59	1504,85	1518,21	1518,21	1	0	23	2,3	1,21	10,91
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.909.17	DECA MIX GERAL						BACIA P/CAIXA ACOPL RAVENA-BRANCO	0		Deca - Peca Grande	Competitivo	Ravena	'7894200701866	6910.90.00		19,011	19,011	KG	BRL	0	0,88	2,79	0	351,92	5,89	1,65	27,14	7,6	48,69	12	0	0	0	354,71	402,17	405,74	405,74	1	0	23	2,3	0,32	2,92
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.336.17	DECA MIX GERAL						ASS.TERMOFIXO EASY CLEAN PIANO/QUADRA-BR	0		Deca - Peca Pequena	Luxo	Assento Termofixo Luxo	'7894200795353	3922.20.00		3,05	2,5	KG	BRL	0	0,88	3,48	0	438,8	7,27	1,65	33,51	7,6	18,37	4	0	0	0	442,28	455,21	459,25	459,25	5	0	23	2,3	0,4	3,6
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'LM.50A.23							LAVATORIO MED JADE-A-CARAMELO	0		Deca - Peca Grande	Competitivo	Jade	'7894200798651	6910.90.00		8,19	8,19	KG	BRL	0	0,88	0,44	0	50,33	0,94	1,65	4,31	7,6	7,74	12	0	0	0	50,77	63,9	64,47	64,47	1	0	23	2,3	0,05	0,46
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.215.17	DECA MIX GERAL						ASS PP CLOSE QUADRA/POLO/UNIC/AXIS-BR	0		Deca - Peca Pequena	Médio	Assento Plástico Médio	'7894200792253	3922.20.00		1,95	1,8	KG	BRL	0	0,88	1,29	0	162,86	2,7	1,65	12,44	7,6	6,82	4	0	0	0	164,15	168,94	170,44	170,44	5	0	23	2,3	0,15	1,34
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.1050.LS.16	DECA MIX GERAL						CB C/ TEXT DECA DIAMANTE SOB RDO-BR FSC	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202006723	6910.90.00		7,945	7,115	KG	BRL	0	0,88	4,62	0	552,41	9,76	1,65	44,96	7,6	80,67	12	0	0	0	557,03	666,35	672,27	672,27	1	0	23	2,3	0,54	4,83
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TPC.01.17	DECA MIX GERAL						TAMPA P/ CAIXA ACOPLADA CDC.01F -BR	0		Deca - Peca Pequena	Pecas de Reposição	Tampas Cx. Médio	'7894200740490	6910.90.00		3,498	3,498	KG	BRL	0	0,88	0,34	0	38,93	0,72	1,65	3,34	7,6	5,98	12	0	0	0	39,27	49,43	49,87	49,87	1	0	23	2,3	0,04	0,36
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SP.122.GL	DECA MIX GERAL						PARAFUSO P/FIX CXA S/ TAMPA CD28/CD44	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200737896	7318.15.00		95	90	G	BRL	0	0,88	0,93	0	106,17	1,97	1,65	9,1	7,6	16,32	12	8,84	6,5	0	107,1	134,8	136	144,84	1	0	23	2,3	0,11	0,98
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.59.17	DECA MIX GERAL						CUBA EMBUTIR UNIV OVAL 400X300MM-BRANCO	0		Deca - Peca Grande	Competitivo	Cubas de Embutir Competitivo	'7894200763802	6910.90.00		3,538	3,538	KG	BRL	0	0,88	0,43	0	51,47	0,91	1,65	4,19	7,6	7,52	12	0	0	0	51,9	62,09	62,64	62,64	1	0	23	2,3	0,05	0,45
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'C.10.60	DECA MIX GERAL						COLUNA P/LAVAT IZY/RAVENA/ASPEN-VERDE	0		Deca - Peca Grande	Competitivo	Lavatório/Coluna Univ.Competitivo	'7894200719984	6910.90.00		6,869	6,869	KG	BRL	0	0,88	0,38	0	48,39	0,81	1,65	3,73	7,6	6,69	12	0	0	0	48,77	55,29	55,78	55,78	1	0	23	2,3	0,04	0,4
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.23F.MRFC.22	DECA MIX GERAL						Caixa Acoplada Monocromática LK MRFC	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894202001193	6910.90.00		15,397	14,972	KG	BRL	0	0,88	4,75	0	599,3	10,03	1,65	46,21	7,6	82,91	12	0	0	0	604,05	684,87	690,95	690,95	1	0	23	2,3	0,55	4,97
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.11F.95	DECA MIX GERAL						CAIXA ACOPL CARR/NUOVA C/DUALFLUX-EBANO	0		Deca - Peca Grande	Luxo	Cx. Acoplada Univ. Luxo	'7894200779827	6910.90.00		15,453	14,788	KG	BRL	0	0,88	3,14	0	396,28	6,63	1,65	30,56	7,6	54,83	12	0	0	0	399,42	452,86	456,88	456,88	1	0	23	2,3	0,36	3,28
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.23.22	DECA MIX GERAL						BACIA CONVENC LK-MARROM FSC	0		Deca - Peca Grande	Luxo	LK	'7894200708421	6910.90.00		33,439	32,341	KG	BRL	0	0,88	11,54	0	1456,54	24,38	1,65	112,31	7,6	201,51	12	0	0	0	1468,08	1664,5	1679,28	1679,28	1	0	23	2,3	1,34	12,07
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AV.90.01							ANEL VEDACAO	0		Deca - Peca Pequena	Outros PP	Decanel	'7894200714613	3214.10.10		0,333	0,333	KG	BRL	0	0,88	0,13	0	14,74	0,27	1,65	1,26	7,6	2,27	12	0	0	0	14,87	18,71	18,88	18,88	0	0	23	2,3	0,02	0,14
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'P.606.17	DECA MIX GERAL						BACIA P/CAIXA ACOPL CARRARA-BRANCO	0		Deca - Peca Grande	Luxo	Carrara	'7894200703068	6910.90.00		38,037	36,572	KG	BRL	0	0,88	7,56	0	954,68	15,98	1,65	73,61	7,6	132,08	12	0	0	0	962,24	1090,97	1100,66	1100,66	1	0	23	2,3	0,88	7,91
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.313.94	DECA MIX GERAL						CB AP QUADR J.ALMEIDA 400MM - EB FSC	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202004569	6910.90.00		9,402	9,402	KG	BRL	0	0,88	12,82	0	1533,82	27,1	1,65	124,84	7,6	223,99	12	0	0	0	1546,64	1850,17	1866,6	1866,6	1	0	23	2,3	1,49	13,42
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.48.17	DECA MIX GERAL						BIDE C/3 FUROS LEVEL-BRANCO	0		Deca - Peca Grande	Médio	Level	'7894200746126	6910.90.00		18,851	18,851	KG	BRL	0	0,88	3,85	0	437,74	8,14	1,65	37,5	7,6	67,29	12	0	0	0	441,59	555,82	560,75	560,75	1	0	23	2,3	0,45	4,03
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'LPP.50A.23							LAVATORIO PEQ 390x290x165MM JADE-CARAMEL	0		Deca - Peca Grande	Competitivo	Jade	'7894202001162	6910.90.00		6,164	6,164	KG	BRL	0	0,88	0,35	0	40,32	0,75	1,65	3,45	7,6	6,2	12	0	0	0	40,67	51,19	51,64	51,64	1	0	23	2,3	0,04	0,37
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SP.130.01	DECA MIX GERAL						Conjunto de fixacão TQ.01	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894202006679	7318.15.00		0,08	0,07	KG	BRL	0	0,88	0,17	0	19,83	0,37	1,65	1,7	7,6	3,05	12	1,65	6,5	0	20	25,18	25,4	27,05	1	0	23	2,3	0,02	0,18
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'SI.14.BL.MT	DECA MIX GERAL						SUBCONJUNTO BOTAO DE ACIONAMENTO - BL MT	0		Deca - Peca Pequena	Outros PP	Produtos Complementares	'7894200730552	3922.90.00		0,13	0,117	KG	BRL	0	0,88	1,44	0	163,86	3,05	1,65	14,04	7,6	25,19	12	0	0	0	165,3	208,05	209,9	209,9	18	0	23	2,3	0,17	1,51
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'KP.8810.17	DECA MIX GERAL						KIT BACIA CONVEN LK TOTAL CLEAN-BR	0		Deca - Peca Grande	Luxo	LK Total Clean	'7894202003661	6910.10.00		35,439	35,093	KG	BRL	0	0,88	10,35	0	1176,56	21,67	1,65	99,82	7,6	54,73	4	0	0	0	1186,91	1356,16	1368,2	1368,2	1	0	23	2,3	1,19	10,73
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.43050.MD.47	DECA MIX GERAL						CUBA RETANG SUSP MESA DIR 50CM-PISTACHE	0		Deca - Peca Grande	Luxo	Cubas Suspensas Luxo	'7894202010928	6910.90.00		11,036	10,455	KG	BRL	0	0,88	1,73	0	207,51	3,67	1,65	16,89	7,6	30,3	12	0	0	0	209,24	250,3	252,52	252,52	1	0	23	2,3	0,2	1,81
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.23050.17	DECA MIX GERAL						CUBA SOBREPOR RETANGULAR 50cm BRANCO	0		Deca - Peca Grande	Luxo	Cuba Slim	'7894202012793	6910.90.00		9,385	8,821	KG	BRL	0	0,88	4,01	0	480,2	8,49	1,65	39,08	7,6	70,13	12	0	0	0	484,21	579,24	584,38	584,38	1	0	23	2,3	0,47	4,2
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.516.17	DECA MIX GERAL						ASS TERM C/EASYCLEAN E SLOW VOGUE PLU-BR	0		Deca - Peca Pequena	Médio	Assento Termofixo Médio	'7894200794660	3922.20.00		3,02	2,15	KG	BRL	0	0,88	2,79	0	351,82	5,83	1,65	26,87	7,6	14,73	4	0	0	0	354,61	364,98	368,22	368,22	5	0	23	2,3	0,32	2,89
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.61040.M.26	DECA MIX GERAL						CUBA SEMIENCAIXE QUADRADA COM MESA 40cm	0		Deca - Peca Grande	Médio	Cuba Slim	'7894202013226	6910.90.00		12,039	12,039	KG	BRL	0	0,88	3,72	0	444,45	7,85	1,65	36,17	7,6	64,91	12	0	0	0	448,17	536,13	540,89	540,89	1	0	23	2,3	0,43	3,89
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'AP.217.BB.26	DECA MIX GERAL						ASSENTO POLI MONOC AXIS/QUADRA -BARB	0		Deca - Peca Pequena	Médio	Assento Poliéster Médio	'7894202000264	3922.20.00		4,25	3,7	KG	BRL	0	0,88	5,28	0	666,62	11,16	1,65	51,4	7,6	92,23	12	0	0	0	671,9	761,8	768,56	768,56	1	0	23	2,3	0,61	5,52
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.737.42							CUBA APOIO QUADR C/MESA 430MM-KALE GREEN	0		Deca - Peca Grande	Luxo	Cubas de Apoio Luxo	'7894202004064	6910.90.00		12,8	12,52	KG	BRL	0	0,88	0,86	0	102,56	1,81	1,65	8,35	7,6	14,98	12	0	0	0	103,42	123,71	124,81	124,81	1	0	23	2,3	0,1	0,9
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.21040.94	DECA MIX GERAL						CUBA SOBREPOR QUADRADA 40cm ÉBANO FOSCO	0		Deca - Peca Grande	Médio	Cuba Slim	'7894202012618	6910.90.00		9,352	9,352	KG	BRL	0	0,88	4,09	0	488,9	8,64	1,65	39,79	7,6	71,4	12	0	0	0	492,99	589,73	594,97	594,97	1	0	23	2,3	0,48	4,28
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'TQX.02.17	DECA MIX GERAL						TANQUE MEDIO 535X510MM-BRANCO	0		Deca - Peca Grande	Médio	Tanque Medio	'7894202005672	6910.90.00		21,607	21,607	KG	BRL	0	0,88	0,68	0	85,28	1,43	1,65	6,58	7,6	11,8	12	0	0	0	85,96	97,45	98,32	98,32	1	0	23	2,3	0,08	0,71
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'C.2.17	DECA MIX GERAL						COLUNA P/LAVAT B EPOQUE-BRANCO	0		Deca - Peca Grande	Luxo	Belle Epoque	'7894200700609	6910.90.00		9,873	9,243	KG	BRL	0	0,88	2,89	0	327,98	6,1	1,65	28,1	7,6	50,42	12	0	0	0	330,87	416,45	420,15	420,15	1	0	23	2,3	0,34	3,02
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'L.13050.17	DECA MIX GERAL						CUBA RETANGULAR DE APOIO 50 CM - BRANCO	0		Deca - Peca Grande	Luxo	Cuba Slim	'7894202010089	6910.90.00		11,154	10,59	KG	BRL	0	0,88	3,89	0	465,79	8,23	1,65	37,91	7,6	68,02	12	0	0	0	469,68	561,85	566,84	566,84	1	0	23	2,3	0,45	4,07
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'M.719.17							MICTORIO S/ AGUA DESIGN SIFAO INTEG-BR	0		Deca - Peca Grande	Médio	Mictório Médio	'7894200798101	6910.90.00		16,248	14,508	KG	BRL	0	0,88	2,65	0	300,8	5,59	1,65	25,77	7,6	46,24	12	0	0	0	303,45	381,94	385,33	385,33	1	0	23	2,3	0,31	2,77
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'B.47.17	DECA MIX GERAL						BIDE C/3 FUROS AXIS- BRANCO	0		Deca - Peca Grande	Médio	Axis	'7894200742869	6910.90.00		26,771	26,771	KG	BRL	0	0,88	5,37	0	677,93	11,35	1,65	52,27	7,6	93,79	12	0	0	0	683,3	774,72	781,6	781,6	1	0	23	2,3	0,62	5,62
Concluída	1036478	MOSAIC ACABAMENTOS LTDA	Revenda	Loucas - Varejo  - Merc Interno	DXMI	SF00189136	MOSAIC MAR - 02/03/2026	02/03/2026	BOUTIQUE C	Bol. - 28/42/56	BP23	'CD.87F.17	DECA MIX GERAL						CAIXA ACOPLADA VERTIS TOTAL CLEAN-BRANCO	0		Deca - Peca Grande	Médio	Vertis Total Clean	'7894202003685	6910.90.00		14,307	14,168	KG	BRL	0	0,88	3,71	0	421,98	7,77	1,65	35,8	7,6	19,63	4	0	0	0	425,69	486,39	490,71	490,71	1	0	23	2,3	0,43	3,85
